LineItem_val,Title_val,Funding_PriorYear_val,Funding_CurrentYear_val,Funding_BudgetYearOne_val,Funding_BudgetYearOneBase_val,Funding_BudgetYearOneOCO_val,Funding_BudgetYearTwo_val,Funding_BudgetYearThree_val,Funding_BudgetYearFour_val,Funding_BudgetYearFive_val,Funding_CostToComplete_val,Funding_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"APAF:BA01: ATA000","JSF CTOL Advance Procurement,  PE 207142F, BP10 AP","293.400","339.533","291.880","291.880","","438.808","528.560","522.180","497.720","18087.420","22248.588","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","8-0f018d2dc9a87a15005ea1467b39fdf877a9d6e24ab87bc85fc4f3e77481dab6","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"APN: BA01:  BP0147","JSF (CV), PE 204146N","808.000","1028.415","610.652","610.652","","629.916","1135.967","1394.026","1974.142","32609.960","49791.131","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","9-83d11f8cb90bc5f71dea5e33a1bff74c0f18725916cbd900baf36a84e65ee1a1","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"APN: BA01:  BP0147C","JSF Advance Procurement (CV), PE 204146N","30.699","79.016","29.400","29.400","","73.800","123.000","196.768","246.000","3686.760","5729.873","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","10-595ee28064263e067972ab98118983d6ca546b13146544c6243438c080479ab0","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"APN: BA01:  BP0152","JSF (STOVL), PE 204146M","1094.421","1176.498","1200.410","1200.410","","1451.916","2061.990","2726.113","2810.778","28166.110","42383.663","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","11-e5f28cf567d3d159ca4a18a17ebc79926094afe21381d059d0f04c1c59efcc91","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"International Production","JSF International Production","148.772","18.030","6.430","6.430","","2.600","8.080","3.040","0.000","","","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","12-86dd3c55348846cbb40e01ab50f3f64c83681b6b8b626c1349cc61047dd26f3e","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"OPAF: BA01: 821800","Joint Strike Fighter, PE 0207142F","0.338","1.431","4.463","4.463","","3.858","2.333","2.374","2.415","Continuing","Continuing","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","13-c1e44e172dee980964aa136c7afad65b403a41a5e91f4f77ee1f5c0f44037819","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"OPN: BA04: BP4265","JSF Other Procurement, PE 204261N","0.000","0.000","0.000","0.000","","0.000","0.000","0.000","0.000","0.000","5.665","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","14-112e3a64eb1aa898eaab1833eeb8c26046d4a7b110cdb7c5152da087c79bc08a","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"OPN: BA03: BP4267","JSF Logistics Information System (ALIS),PE 204261N","2.824","3.427","6.016","6.016","","3.946","2.262","4.122","3.969","9.408","29.723","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","15-b8416d9de47f1b4ace969b1233a5dea3f03db87351c02e7fa0403910080fc13c","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"APAF: BA06: PE 207142F, BP16","JSF Initial Spares","163.151","89.050","236.418","236.418","","270.431","278.552","380.165","457.051","Continuing","Continuing","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","16-6e79e5daf9be9f9633f357cdebd32f279666dd01c36fb36d03610f75a09fd147","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"APN: BA06: PE 204146N, BP0605","Initial Spares (CV)","26.089","42.060","28.200","28.200","","28.200","136.134","101.997","201.771","Continuing","Continuing","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","17-fc8873058795541805990c8a789ba5651bdbfe40505c501963ee7cd927056b44","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"APN: BA06: PE 204146M, BP0605","Initial Spares (STOVL)","91.752","41.707","85.194","85.194","","111.105","65.194","153.914","69.699","Continuing","Continuing","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","18-991dfaef2e1dde3d8cdf858a2352d9f249e6f78195cc3e2d49173b52b090e48a","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"MILCON: BA01: PE 207142F","JSF Military Construction","13.513","56.000","66.700","66.700","","50.400","14.650","135.850","0.000","Continuing","Continuing","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","19-524790566a556fbd7167fa10065ffb8c153a25d8cfbe9a43396e016ce9b3f709","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"USN MILCON: BA01","USN JSF MILCON","117.600","209.000","320.500","320.500","","151.700","48.100","0.000","169.700","660.900","2319.500","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","20-4e6f91ad6fe49f860266f67fa6c4249305950517422f394aacf12d4d95eb59ca","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"APAF: BA05: PE 20742F, BP11","JSF Modifications","80.715","126.777","187.646","187.646","","221.826","250.178","254.903","262.733","Continuing","Continuing","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","21-5b225102f462f97eb7db54f70850ffc945582739268a2d7b4905746fef4abe02","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"APN: BA05: BP0593","Modifications (CV),PE 204146N","0.000","29.950","20.502","20.502","","37.336","47.953","51.409","53.388","Continuing","Continuing","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","22-bfe1e1ec2eb920ec067963814b49ad1e0013214f7aa445904ae58f04768515d3","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"APN: BA05: BP0592","Modifications (STOVL), PE 204146M","1094.421","1176.498","1200.410","1200.410","","1451.916","2061.990","2726.113","2810.778","28166.110","42383.663","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","23-e63d16fc4c104e566a256922a72c446bd7fcca6f2c05133191e579d664ebf152","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"RDTE: BA07: PE 207142F","JSF Follow-on Development (FoD), BPAC 675346","0.000","3.000","28.051","28.051","","117.812","244.464","313.398","336.942","Continuing","Continuing","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","24-5f530a2decf1206b29cb0b38d89249bc563a947e0b8bdc9a02f6cd89dcc9b138","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"RDTE:BA05: PE 0604800F","JSF Deployability and Suitability Enhancements, BPAC 653832","14.167","16.200","32.593","32.593","","29.657","0.000","0.000","0.000","","","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","25-e991532f2b39efbf9effa25b29e5c74e9b0c578baf0f69bd08e2a64819162750","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"RDTEN:  BA05: PE 604800N","F-35C Follow-on Development (CV),BPAC 3353","0.000","0.000","14.196","14.196","","59.116","123.467","157.922","170.015","Continuing","Continuing","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","26-b23085e0f7fab537138aeca8eb6817a19e32c2dcbb4f7f1c7875c5d48d1d67ad","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"RDT&EN: BA05: PE 604800N","F-35C Sustainment/Capability Enhancements (CV), BPAC 3352","0.000","14.992","16.997","16.997","","16.977","0.000","0.000","0.000","0.000","48.966","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","27-95119fa8d3ed1ab369e659b5659b0d1e2d7472b2bd953bb92b554e36127b7a10","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"RDTE: BA05: PE 604800M","F-35B Follow-on Development (STOVL), BPAC 3351","0.000","0.000","13.973","13.973","","59.885","120.644","157.796","168.923","Continuing","Continuing","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","28-04532d5de26ac3596560a0403d0a1abf55c2837eb048a53e2684884ba5fe9fbf","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"RDT&EN: BA05: PE 604800M","F-35B Sustainment/Capability Enhancements (STOVL), BPAC 3350","0.000","14.904","11.980","11.980","","11.952","0.000","0.000","0.000","0.000","38.836","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","13b91337411cf1e84f0308c34a35ad148685bc2c6858283fc917c08ef55b110c","29-eb0573801c2e0c25d7b2b90821237c33f02bb1a34c480914faf8f868609c14c6","1-3e270fd911f623de8b31b6f43ff60fcee9b25c183cac889ce52d67afaeead5e5","root.record.ProgramElement.ProjectList.Project"
"MPAF:  BA02: Line Item # M09HAI","Sidewinder (AIM-9X) (BP-20)","72.242","100.590","132.995","132.995","","156.234","181.949","114.384","116.498","969.566","2009.588","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","2d6d9f1b40c37c58a99ac25f8e7e219d5437e9dc1b44dea33c79e05382693662","0-7bf3590bfe2cf2dc7b4f79507511c8c8d1517610abd28c06e5dea3e1d1844d08","0-343c3a4f566f565e417018c917f26fb4b26ce393d189c4d1a4a39d970feb2641","root.record.ProgramElement.ProjectList.Project"
"MPAF: BA04: Line Item # 000999","Replen Spares, USAF","8.854","10.728","10.720","10.720","","10.933","11.143","11.347","11.556","Continuing","Continuing","2015-BASE_RDTE-2015-AIRFORCE_V3A-RDTE_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Air_Force_PB_2015.xml","2d6d9f1b40c37c58a99ac25f8e7e219d5437e9dc1b44dea33c79e05382693662","1-8d519158dfde31e2ce554b315bed1d7112d9974785225d01baa48945df05ed7f","0-343c3a4f566f565e417018c917f26fb4b26ce393d189c4d1a4a39d970feb2641","root.record.ProgramElement.ProjectList.Project"
